Fra_dato,Mængde,Måleenhed,Kvalitet,Type
20/02/2023 05.00,00.39,KWH,Målt,Tidsserie
20/02/2023 06.00,01.01,KWH,Målt,Tidsserie
20/02/2023 07.00,01.09,KWH,Målt,Tidsserie
20/02/2023 08.00,00.09,KWH,Målt,Tidsserie
20/02/2023 09.00,01.47,KWH,Målt,Tidsserie
20/02/2023 10.00,00.07,KWH,Målt,Tidsserie
20/02/2023 11.00,0.0576388888888889,KWH,Målt,Tidsserie
20/02/2023 12.00,00.59,KWH,Målt,Tidsserie
20/02/2023 13.00,00.59,KWH,Målt,Tidsserie
20/02/2023 14.00,0.0583333333333333,KWH,Målt,Tidsserie
20/02/2023 15.00,00.24,KWH,Målt,Tidsserie
20/02/2023 16.00,00.33,KWH,Målt,Tidsserie
20/02/2023 17.00,01.01,KWH,Målt,Tidsserie
20/02/2023 18.00,0.0659722222222222,KWH,Målt,Tidsserie
20/02/2023 19.00,1,KWH,Målt,Tidsserie
20/02/2023 20.00,00.57,KWH,Målt,Tidsserie
20/02/2023 21.00,00.47,KWH,Målt,Tidsserie
20/02/2023 22.00,00.34,KWH,Målt,Tidsserie
20/02/2023 23.00,00.34,KWH,Målt,Tidsserie
21/02/2023 00.00,00.27,KWH,Målt,Tidsserie
21/02/2023 01.00,07.06,KWH,Målt,Tidsserie
21/02/2023 02.00,04.26,KWH,Målt,Tidsserie
21/02/2023 03.00,00.25,KWH,Målt,Tidsserie
21/02/2023 04.00,00.27,KWH,Målt,Tidsserie
21/02/2023 05.00,00.24,KWH,Målt,Tidsserie
21/02/2023 06.00,0.0534722222222222,KWH,Målt,Tidsserie
21/02/2023 07.00,00.47,KWH,Målt,Tidsserie
21/02/2023 08.00,0.0868055555555555,KWH,Målt,Tidsserie
21/02/2023 09.00,00.03,KWH,Målt,Tidsserie
21/02/2023 10.00,00.34,KWH,Målt,Tidsserie
21/02/2023 11.00,00.49,KWH,Målt,Tidsserie
21/02/2023 12.00,0.09375,KWH,Målt,Tidsserie
21/02/2023 13.00,0.0444444444444444,KWH,Målt,Tidsserie
21/02/2023 14.00,03.45,KWH,Målt,Tidsserie
21/02/2023 15.00,00.24,KWH,Målt,Tidsserie
21/02/2023 16.00,01.09,KWH,Målt,Tidsserie
21/02/2023 17.00,00.08,KWH,Målt,Tidsserie
21/02/2023 18.00,0.0673611111111111,KWH,Målt,Tidsserie
21/02/2023 19.00,0.0430555555555556,KWH,Målt,Tidsserie
21/02/2023 20.00,00.55,KWH,Målt,Tidsserie
21/02/2023 21.00,00.54,KWH,Målt,Tidsserie
21/02/2023 22.00,00.44,KWH,Målt,Tidsserie
21/02/2023 23.00,00.04,KWH,Målt,Tidsserie
22/02/2023 00.00,00.36,KWH,Målt,Tidsserie
22/02/2023 01.00,07.16,KWH,Målt,Tidsserie
22/02/2023 02.00,07.26,KWH,Målt,Tidsserie
22/02/2023 03.00,00.52,KWH,Målt,Tidsserie
22/02/2023 04.00,00.55,KWH,Målt,Tidsserie
22/02/2023 05.00,00.52,KWH,Målt,Tidsserie
22/02/2023 06.00,0.05625,KWH,Målt,Tidsserie
22/02/2023 07.00,01.54,KWH,Målt,Tidsserie
22/02/2023 08.00,02.08,KWH,Målt,Tidsserie
22/02/2023 09.00,01.07,KWH,Målt,Tidsserie
22/02/2023 10.00,01.43,KWH,Målt,Tidsserie
22/02/2023 11.00,00.35,KWH,Målt,Tidsserie
22/02/2023 12.00,00.25,KWH,Målt,Tidsserie
22/02/2023 13.00,00.19,KWH,Målt,Tidsserie
22/02/2023 14.00,01.22,KWH,Målt,Tidsserie
22/02/2023 15.00,01.43,KWH,Målt,Tidsserie
22/02/2023 16.00,0.0631944444444444,KWH,Målt,Tidsserie
22/02/2023 17.00,0.0583333333333333,KWH,Målt,Tidsserie
22/02/2023 18.00,00.46,KWH,Målt,Tidsserie
22/02/2023 19.00,00.06,KWH,Målt,Tidsserie
22/02/2023 20.00,01.34,KWH,Målt,Tidsserie
22/02/2023 21.00,00.43,KWH,Målt,Tidsserie
22/02/2023 22.00,00.41,KWH,Målt,Tidsserie
22/02/2023 23.00,00.36,KWH,Målt,Tidsserie
23/02/2023 00.00,00.34,KWH,Målt,Tidsserie
23/02/2023 01.00,07.12,KWH,Målt,Tidsserie
23/02/2023 02.00,0.317361111111111,KWH,Målt,Tidsserie
23/02/2023 03.00,00.32,KWH,Målt,Tidsserie
23/02/2023 04.00,00.31,KWH,Målt,Tidsserie
23/02/2023 05.00,00.32,KWH,Målt,Tidsserie
23/02/2023 06.00,00.58,KWH,Målt,Tidsserie
23/02/2023 07.00,0.0527777777777778,KWH,Målt,Tidsserie
23/02/2023 08.00,02.57,KWH,Målt,Tidsserie
23/02/2023 09.00,0.0680555555555555,KWH,Målt,Tidsserie
23/02/2023 10.00,01.09,KWH,Målt,Tidsserie
23/02/2023 11.00,0.0604166666666667,KWH,Målt,Tidsserie
23/02/2023 12.00,0.0659722222222222,KWH,Målt,Tidsserie
23/02/2023 13.00,01.49,KWH,Målt,Tidsserie
23/02/2023 14.00,0.129861111111111,KWH,Målt,Tidsserie
23/02/2023 15.00,07.09,KWH,Målt,Tidsserie
23/02/2023 16.00,04.16,KWH,Målt,Tidsserie
23/02/2023 17.00,02.15,KWH,Målt,Tidsserie
23/02/2023 18.00,0.110416666666667,KWH,Målt,Tidsserie
23/02/2023 19.00,01.16,KWH,Målt,Tidsserie
23/02/2023 20.00,0.0527777777777778,KWH,Målt,Tidsserie
23/02/2023 21.00,00.05,KWH,Målt,Tidsserie
23/02/2023 22.00,00.47,KWH,Målt,Tidsserie
23/02/2023 23.00,00.49,KWH,Målt,Tidsserie
24/02/2023 00.00,00.04,KWH,Målt,Tidsserie
24/02/2023 01.00,07.17,KWH,Målt,Tidsserie
24/02/2023 02.00,02.56,KWH,Målt,Tidsserie
24/02/2023 03.00,00.39,KWH,Målt,Tidsserie
24/02/2023 04.00,00.04,KWH,Målt,Tidsserie
24/02/2023 05.00,00.05,KWH,Målt,Tidsserie
24/02/2023 06.00,0.0465277777777778,KWH,Målt,Tidsserie
24/02/2023 07.00,01.57,KWH,Målt,Tidsserie
24/02/2023 08.00,00.34,KWH,Målt,Tidsserie
24/02/2023 09.00,00.25,KWH,Målt,Tidsserie
24/02/2023 10.00,00.38,KWH,Målt,Tidsserie
24/02/2023 11.00,00.27,KWH,Målt,Tidsserie
24/02/2023 12.00,00.19,KWH,Målt,Tidsserie
24/02/2023 13.00,00.02,KWH,Målt,Tidsserie
24/02/2023 14.00,00.18,KWH,Målt,Tidsserie
24/02/2023 15.00,0.316666666666667,KWH,Målt,Tidsserie
24/02/2023 16.00,06.02,KWH,Målt,Tidsserie
24/02/2023 17.00,03.13,KWH,Målt,Tidsserie
24/02/2023 18.00,01.48,KWH,Målt,Tidsserie
24/02/2023 19.00,0.0868055555555555,KWH,Målt,Tidsserie
24/02/2023 20.00,0.0680555555555555,KWH,Målt,Tidsserie
24/02/2023 21.00,0.0520833333333333,KWH,Målt,Tidsserie
24/02/2023 22.00,0.0444444444444444,KWH,Målt,Tidsserie
24/02/2023 23.00,00.54,KWH,Målt,Tidsserie
25/02/2023 00.00,00.56,KWH,Målt,Tidsserie
25/02/2023 01.00,00.55,KWH,Målt,Tidsserie
25/02/2023 02.00,00.43,KWH,Målt,Tidsserie
25/02/2023 03.00,00.51,KWH,Målt,Tidsserie
25/02/2023 04.00,00.43,KWH,Målt,Tidsserie
25/02/2023 05.00,00.48,KWH,Målt,Tidsserie
25/02/2023 06.00,00.58,KWH,Målt,Tidsserie
25/02/2023 07.00,0.0611111111111111,KWH,Målt,Tidsserie
25/02/2023 08.00,01.12,KWH,Målt,Tidsserie
25/02/2023 09.00,01.59,KWH,Målt,Tidsserie
25/02/2023 10.00,00.47,KWH,Målt,Tidsserie
25/02/2023 11.00,0.136111111111111,KWH,Målt,Tidsserie
25/02/2023 12.00,00.13,KWH,Målt,Tidsserie
25/02/2023 13.00,00.12,KWH,Målt,Tidsserie
25/02/2023 14.00,00.14,KWH,Målt,Tidsserie
25/02/2023 15.00,00.11,KWH,Målt,Tidsserie
25/02/2023 16.00,00.21,KWH,Målt,Tidsserie
25/02/2023 17.00,00.39,KWH,Målt,Tidsserie
25/02/2023 18.00,0.0493055555555556,KWH,Målt,Tidsserie
25/02/2023 19.00,0.0590277777777778,KWH,Målt,Tidsserie
25/02/2023 20.00,01.24,KWH,Målt,Tidsserie
25/02/2023 21.00,0.0458333333333333,KWH,Målt,Tidsserie
25/02/2023 22.00,0.04375,KWH,Målt,Tidsserie
25/02/2023 23.00,0.0423611111111111,KWH,Målt,Tidsserie
26/02/2023 00.00,00.56,KWH,Målt,Tidsserie
26/02/2023 01.00,07.37,KWH,Målt,Tidsserie
26/02/2023 02.00,07.14,KWH,Målt,Tidsserie
26/02/2023 03.00,00.51,KWH,Målt,Tidsserie
26/02/2023 04.00,00.55,KWH,Målt,Tidsserie
26/02/2023 05.00,00.57,KWH,Målt,Tidsserie
26/02/2023 06.00,00.52,KWH,Målt,Tidsserie
26/02/2023 07.00,0.0458333333333333,KWH,Målt,Tidsserie
26/02/2023 08.00,01.58,KWH,Målt,Tidsserie
26/02/2023 09.00,0.0840277777777778,KWH,Målt,Tidsserie
26/02/2023 10.00,00.28,KWH,Målt,Tidsserie
26/02/2023 11.00,0.0680555555555555,KWH,Målt,Tidsserie
26/02/2023 12.00,00.52,KWH,Målt,Tidsserie
26/02/2023 13.00,04.27,KWH,Målt,Tidsserie
26/02/2023 14.00,0.210416666666667,KWH,Målt,Tidsserie
26/02/2023 15.00,01.43,KWH,Målt,Tidsserie
26/02/2023 16.00,01.57,KWH,Målt,Tidsserie
26/02/2023 17.00,02.07,KWH,Målt,Tidsserie
26/02/2023 18.00,01.56,KWH,Målt,Tidsserie
26/02/2023 19.00,01.02,KWH,Målt,Tidsserie
26/02/2023 20.00,02.24,KWH,Målt,Tidsserie
26/02/2023 21.00,0.0423611111111111,KWH,Målt,Tidsserie
26/02/2023 22.00,0.0472222222222222,KWH,Målt,Tidsserie
26/02/2023 23.00,00.55,KWH,Målt,Tidsserie
27/02/2023 00.00,00.58,KWH,Målt,Tidsserie
27/02/2023 01.00,00.54,KWH,Målt,Tidsserie
27/02/2023 02.00,00.55,KWH,Målt,Tidsserie
27/02/2023 03.00,00.55,KWH,Målt,Tidsserie
27/02/2023 04.00,00.06,KWH,Målt,Tidsserie
27/02/2023 05.00,00.57,KWH,Målt,Tidsserie
27/02/2023 06.00,0.0645833333333333,KWH,Målt,Tidsserie
27/02/2023 07.00,01.34,KWH,Målt,Tidsserie
27/02/2023 08.00,00.27,KWH,Målt,Tidsserie
27/02/2023 09.00,0.04375,KWH,Målt,Tidsserie
27/02/2023 10.00,00.59,KWH,Målt,Tidsserie
27/02/2023 11.00,02.06,KWH,Målt,Tidsserie
27/02/2023 12.00,01.18,KWH,Målt,Tidsserie
27/02/2023 13.00,00.28,KWH,Målt,Tidsserie
27/02/2023 14.00,00.24,KWH,Målt,Tidsserie
27/02/2023 15.00,00.22,KWH,Målt,Tidsserie
27/02/2023 16.00,00.52,KWH,Målt,Tidsserie
27/02/2023 17.00,0.607638888888889,KWH,Målt,Tidsserie
27/02/2023 18.00,0.0847222222222222,KWH,Målt,Tidsserie
27/02/2023 19.00,0.0493055555555556,KWH,Målt,Tidsserie
27/02/2023 20.00,0.0472222222222222,KWH,Målt,Tidsserie
27/02/2023 21.00,0.0618055555555556,KWH,Målt,Tidsserie
27/02/2023 22.00,0.0652777777777778,KWH,Målt,Tidsserie
27/02/2023 23.00,00.49,KWH,Målt,Tidsserie
28/02/2023 00.00,00.05,KWH,Målt,Tidsserie
28/02/2023 01.00,07.29,KWH,Målt,Tidsserie
28/02/2023 02.00,05.21,KWH,Målt,Tidsserie
28/02/2023 03.00,00.56,KWH,Målt,Tidsserie
28/02/2023 04.00,00.53,KWH,Målt,Tidsserie
28/02/2023 05.00,00.52,KWH,Målt,Tidsserie
28/02/2023 06.00,0.05625,KWH,Målt,Tidsserie
28/02/2023 07.00,0.0451388888888889,KWH,Målt,Tidsserie
28/02/2023 08.00,00.04,KWH,Målt,Tidsserie
28/02/2023 09.00,00.07,KWH,Målt,Tidsserie
28/02/2023 10.00,00.18,KWH,Målt,Tidsserie
28/02/2023 11.00,0.0534722222222222,KWH,Målt,Tidsserie
28/02/2023 12.00,01.37,KWH,Målt,Tidsserie
28/02/2023 13.00,00.24,KWH,Målt,Tidsserie
28/02/2023 14.00,03.07,KWH,Målt,Tidsserie
28/02/2023 15.00,0.272916666666667,KWH,Målt,Tidsserie
28/02/2023 16.00,00.18,KWH,Målt,Tidsserie
28/02/2023 17.00,01.47,KWH,Målt,Tidsserie
28/02/2023 18.00,0.0583333333333333,KWH,Målt,Tidsserie
28/02/2023 19.00,0.0597222222222222,KWH,Målt,Tidsserie
28/02/2023 20.00,00.04,KWH,Målt,Tidsserie
28/02/2023 21.00,00.55,KWH,Målt,Tidsserie
28/02/2023 22.00,00.59,KWH,Målt,Tidsserie
28/02/2023 23.00,00.48,KWH,Målt,Tidsserie
01/03/2023 00.00,00.41,KWH,Målt,Tidsserie
01/03/2023 01.00,04.07,KWH,Målt,Tidsserie
01/03/2023 02.00,00.48,KWH,Målt,Tidsserie
01/03/2023 03.00,00.53,KWH,Målt,Tidsserie
01/03/2023 04.00,00.57,KWH,Målt,Tidsserie
01/03/2023 05.00,00.57,KWH,Målt,Tidsserie
01/03/2023 06.00,00.07,KWH,Målt,Tidsserie
01/03/2023 07.00,0.0493055555555556,KWH,Målt,Tidsserie
01/03/2023 08.00,0.0430555555555556,KWH,Målt,Tidsserie
01/03/2023 09.00,00.26,KWH,Målt,Tidsserie
01/03/2023 10.00,02.16,KWH,Målt,Tidsserie
01/03/2023 11.00,01.04,KWH,Målt,Tidsserie
01/03/2023 12.00,0.0423611111111111,KWH,Målt,Tidsserie
01/03/2023 13.00,00.59,KWH,Målt,Tidsserie
01/03/2023 14.00,00.14,KWH,Målt,Tidsserie
01/03/2023 15.00,00.15,KWH,Målt,Tidsserie
01/03/2023 16.00,00.28,KWH,Målt,Tidsserie
01/03/2023 17.00,0.0597222222222222,KWH,Målt,Tidsserie
01/03/2023 18.00,01.24,KWH,Målt,Tidsserie
01/03/2023 19.00,00.56,KWH,Målt,Tidsserie
01/03/2023 20.00,00.56,KWH,Målt,Tidsserie
01/03/2023 21.00,00.57,KWH,Målt,Tidsserie
01/03/2023 22.00,00.48,KWH,Målt,Tidsserie
01/03/2023 23.00,00.05,KWH,Målt,Tidsserie
02/03/2023 00.00,00.46,KWH,Målt,Tidsserie
02/03/2023 01.00,07.33,KWH,Målt,Tidsserie
02/03/2023 02.00,0.304861111111111,KWH,Målt,Tidsserie
02/03/2023 03.00,00.56,KWH,Målt,Tidsserie
02/03/2023 04.00,00.53,KWH,Målt,Tidsserie
02/03/2023 05.00,00.56,KWH,Målt,Tidsserie
02/03/2023 06.00,0.0597222222222222,KWH,Målt,Tidsserie
02/03/2023 07.00,0.0423611111111111,KWH,Målt,Tidsserie
02/03/2023 08.00,01.55,KWH,Målt,Tidsserie
02/03/2023 09.00,1,KWH,Målt,Tidsserie
02/03/2023 10.00,0.100694444444444,KWH,Målt,Tidsserie
02/03/2023 11.00,01.42,KWH,Målt,Tidsserie
02/03/2023 12.00,0.0854166666666667,KWH,Målt,Tidsserie
02/03/2023 13.00,0.0576388888888889,KWH,Målt,Tidsserie
02/03/2023 14.00,01.11,KWH,Målt,Tidsserie
02/03/2023 15.00,00.22,KWH,Målt,Tidsserie
02/03/2023 16.00,0.06875,KWH,Målt,Tidsserie
02/03/2023 17.00,0.06875,KWH,Målt,Tidsserie
02/03/2023 18.00,01.35,KWH,Målt,Tidsserie
02/03/2023 19.00,00.53,KWH,Målt,Tidsserie
02/03/2023 20.00,00.29,KWH,Målt,Tidsserie
02/03/2023 21.00,00.46,KWH,Målt,Tidsserie
02/03/2023 22.00,00.34,KWH,Målt,Tidsserie
02/03/2023 23.00,00.35,KWH,Målt,Tidsserie
03/03/2023 00.00,00.37,KWH,Målt,Tidsserie
03/03/2023 01.00,07.22,KWH,Målt,Tidsserie
03/03/2023 02.00,07.12,KWH,Målt,Tidsserie
03/03/2023 03.00,00.43,KWH,Målt,Tidsserie
03/03/2023 04.00,00.42,KWH,Målt,Tidsserie
03/03/2023 05.00,01.15,KWH,Målt,Tidsserie
03/03/2023 06.00,03.02,KWH,Målt,Tidsserie
03/03/2023 07.00,0.132638888888889,KWH,Målt,Tidsserie
03/03/2023 08.00,0.0423611111111111,KWH,Målt,Tidsserie
03/03/2023 09.00,00.34,KWH,Målt,Tidsserie
03/03/2023 10.00,02.05,KWH,Målt,Tidsserie
03/03/2023 11.00,00.05,KWH,Målt,Tidsserie
03/03/2023 12.00,00.28,KWH,Målt,Tidsserie
03/03/2023 13.00,01.03,KWH,Målt,Tidsserie
03/03/2023 14.00,05.09,KWH,Målt,Tidsserie
03/03/2023 15.00,0.108333333333333,KWH,Målt,Tidsserie
03/03/2023 16.00,00.12,KWH,Målt,Tidsserie
03/03/2023 17.00,00.16,KWH,Målt,Tidsserie
03/03/2023 18.00,00.43,KWH,Målt,Tidsserie
03/03/2023 19.00,01.36,KWH,Målt,Tidsserie
03/03/2023 20.00,0.0590277777777778,KWH,Målt,Tidsserie
03/03/2023 21.00,0.0541666666666667,KWH,Målt,Tidsserie
03/03/2023 22.00,00.31,KWH,Målt,Tidsserie
03/03/2023 23.00,00.31,KWH,Målt,Tidsserie
04/03/2023 00.00,00.32,KWH,Målt,Tidsserie
04/03/2023 01.00,07.11,KWH,Målt,Tidsserie
04/03/2023 02.00,03.24,KWH,Målt,Tidsserie
04/03/2023 03.00,00.34,KWH,Målt,Tidsserie
04/03/2023 04.00,00.35,KWH,Målt,Tidsserie
04/03/2023 05.00,00.39,KWH,Målt,Tidsserie
04/03/2023 06.00,00.39,KWH,Målt,Tidsserie
04/03/2023 07.00,00.34,KWH,Målt,Tidsserie
04/03/2023 08.00,00.13,KWH,Målt,Tidsserie
04/03/2023 09.00,00.33,KWH,Målt,Tidsserie
04/03/2023 10.00,00.23,KWH,Målt,Tidsserie
04/03/2023 11.00,00.19,KWH,Målt,Tidsserie
04/03/2023 12.00,00.22,KWH,Målt,Tidsserie
04/03/2023 13.00,0.221527777777778,KWH,Målt,Tidsserie
04/03/2023 14.00,06.08,KWH,Målt,Tidsserie
04/03/2023 15.00,00.02,KWH,Målt,Tidsserie
04/03/2023 16.00,0.210416666666667,KWH,Målt,Tidsserie
04/03/2023 17.00,0.0479166666666667,KWH,Målt,Tidsserie
04/03/2023 18.00,00.26,KWH,Målt,Tidsserie
04/03/2023 19.00,00.49,KWH,Målt,Tidsserie
04/03/2023 20.00,00.52,KWH,Målt,Tidsserie
04/03/2023 21.00,00.51,KWH,Målt,Tidsserie
04/03/2023 22.00,00.52,KWH,Målt,Tidsserie
04/03/2023 23.00,00.47,KWH,Målt,Tidsserie
05/03/2023 00.00,00.47,KWH,Målt,Tidsserie
05/03/2023 01.00,07.27,KWH,Målt,Tidsserie
05/03/2023 02.00,06.21,KWH,Målt,Tidsserie
05/03/2023 03.00,00.51,KWH,Målt,Tidsserie
05/03/2023 04.00,00.51,KWH,Målt,Tidsserie
05/03/2023 05.00,00.59,KWH,Målt,Tidsserie
05/03/2023 06.00,00.55,KWH,Målt,Tidsserie
05/03/2023 07.00,00.36,KWH,Målt,Tidsserie
05/03/2023 08.00,0.06875,KWH,Målt,Tidsserie
05/03/2023 09.00,02.02,KWH,Målt,Tidsserie
05/03/2023 10.00,00.08,KWH,Målt,Tidsserie
05/03/2023 11.00,01.22,KWH,Målt,Tidsserie
05/03/2023 12.00,0.0444444444444444,KWH,Målt,Tidsserie
05/03/2023 13.00,01.18,KWH,Målt,Tidsserie
05/03/2023 14.00,01.16,KWH,Målt,Tidsserie
05/03/2023 15.00,06.31,KWH,Målt,Tidsserie
05/03/2023 16.00,0.184722222222222,KWH,Målt,Tidsserie
05/03/2023 17.00,0.172916666666667,KWH,Målt,Tidsserie
05/03/2023 18.00,01.39,KWH,Målt,Tidsserie
05/03/2023 19.00,0.108333333333333,KWH,Målt,Tidsserie
05/03/2023 20.00,01.02,KWH,Målt,Tidsserie
05/03/2023 21.00,00.07,KWH,Målt,Tidsserie
05/03/2023 22.00,0.0472222222222222,KWH,Målt,Tidsserie
05/03/2023 23.00,00.57,KWH,Målt,Tidsserie
06/03/2023 00.00,00.56,KWH,Målt,Tidsserie
06/03/2023 01.00,0.0458333333333333,KWH,Målt,Tidsserie
06/03/2023 02.00,00.56,KWH,Målt,Tidsserie
06/03/2023 03.00,00.58,KWH,Målt,Tidsserie
06/03/2023 04.00,00.51,KWH,Målt,Tidsserie
06/03/2023 05.00,00.05,KWH,Målt,Tidsserie
06/03/2023 06.00,01.32,KWH,Målt,Tidsserie
06/03/2023 07.00,0.121527777777778,KWH,Målt,Tidsserie
06/03/2023 08.00,01.27,KWH,Målt,Tidsserie
06/03/2023 09.00,01.07,KWH,Målt,Tidsserie
06/03/2023 10.00,0.0652777777777778,KWH,Målt,Tidsserie
06/03/2023 11.00,0.0534722222222222,KWH,Målt,Tidsserie
06/03/2023 12.00,0.0673611111111111,KWH,Målt,Tidsserie
06/03/2023 13.00,00.18,KWH,Målt,Tidsserie
06/03/2023 14.00,00.16,KWH,Målt,Tidsserie
06/03/2023 15.00,00.58,KWH,Målt,Tidsserie
06/03/2023 16.00,01.04,KWH,Målt,Tidsserie
06/03/2023 17.00,0.190972222222222,KWH,Målt,Tidsserie
06/03/2023 18.00,0.357638888888889,KWH,Målt,Tidsserie
06/03/2023 19.00,0.139583333333333,KWH,Målt,Tidsserie
06/03/2023 20.00,0.0631944444444444,KWH,Målt,Tidsserie
06/03/2023 21.00,00.56,KWH,Målt,Tidsserie
06/03/2023 22.00,00.04,KWH,Målt,Tidsserie
06/03/2023 23.00,00.52,KWH,Målt,Tidsserie
07/03/2023 00.00,00.05,KWH,Målt,Tidsserie
07/03/2023 01.00,00.51,KWH,Målt,Tidsserie
07/03/2023 02.00,00.05,KWH,Målt,Tidsserie
07/03/2023 03.00,00.49,KWH,Målt,Tidsserie
07/03/2023 04.00,00.51,KWH,Målt,Tidsserie
07/03/2023 05.00,00.04,KWH,Målt,Tidsserie
07/03/2023 06.00,0.0534722222222222,KWH,Målt,Tidsserie
07/03/2023 07.00,0.04375,KWH,Målt,Tidsserie
07/03/2023 08.00,0.0423611111111111,KWH,Målt,Tidsserie
07/03/2023 09.00,0.0430555555555556,KWH,Målt,Tidsserie
07/03/2023 10.00,02.03,KWH,Målt,Tidsserie
07/03/2023 11.00,0.0944444444444444,KWH,Målt,Tidsserie
07/03/2023 12.00,00.48,KWH,Målt,Tidsserie
07/03/2023 13.00,00.26,KWH,Målt,Tidsserie
07/03/2023 14.00,0.0520833333333333,KWH,Målt,Tidsserie
07/03/2023 15.00,03.37,KWH,Målt,Tidsserie
07/03/2023 16.00,00.35,KWH,Målt,Tidsserie
07/03/2023 17.00,0.109027777777778,KWH,Målt,Tidsserie
07/03/2023 18.00,01.25,KWH,Målt,Tidsserie
07/03/2023 19.00,0.0645833333333333,KWH,Målt,Tidsserie
07/03/2023 20.00,0.0569444444444444,KWH,Målt,Tidsserie
07/03/2023 21.00,01.01,KWH,Målt,Tidsserie
07/03/2023 22.00,0.06875,KWH,Målt,Tidsserie
07/03/2023 23.00,0.0659722222222222,KWH,Målt,Tidsserie
08/03/2023 00.00,00.09,KWH,Målt,Tidsserie
08/03/2023 01.00,0.0548611111111111,KWH,Målt,Tidsserie
08/03/2023 02.00,00.08,KWH,Målt,Tidsserie
08/03/2023 03.00,00.08,KWH,Målt,Tidsserie
08/03/2023 04.00,0.0576388888888889,KWH,Målt,Tidsserie
08/03/2023 05.00,0.0645833333333333,KWH,Målt,Tidsserie
08/03/2023 06.00,01.17,KWH,Målt,Tidsserie
08/03/2023 07.00,03.16,KWH,Målt,Tidsserie
08/03/2023 08.00,01.34,KWH,Målt,Tidsserie
08/03/2023 09.00,00.53,KWH,Målt,Tidsserie
08/03/2023 10.00,02.26,KWH,Målt,Tidsserie
08/03/2023 11.00,00.44,KWH,Målt,Tidsserie
08/03/2023 12.00,00.22,KWH,Målt,Tidsserie
08/03/2023 13.00,00.15,KWH,Målt,Tidsserie
08/03/2023 14.00,00.15,KWH,Målt,Tidsserie
08/03/2023 15.00,00.16,KWH,Målt,Tidsserie
08/03/2023 16.00,00.46,KWH,Målt,Tidsserie
08/03/2023 17.00,02.47,KWH,Målt,Tidsserie
08/03/2023 18.00,0.0645833333333333,KWH,Målt,Tidsserie
08/03/2023 19.00,01.55,KWH,Målt,Tidsserie
08/03/2023 20.00,0.0645833333333333,KWH,Målt,Tidsserie
08/03/2023 21.00,00.54,KWH,Målt,Tidsserie
08/03/2023 22.00,00.56,KWH,Målt,Tidsserie
08/03/2023 23.00,00.57,KWH,Målt,Tidsserie
09/03/2023 00.00,00.57,KWH,Målt,Tidsserie
09/03/2023 01.00,07.29,KWH,Målt,Tidsserie
09/03/2023 02.00,0.214583333333333,KWH,Målt,Tidsserie
09/03/2023 03.00,0.0430555555555556,KWH,Målt,Tidsserie
09/03/2023 04.00,00.54,KWH,Målt,Tidsserie
09/03/2023 05.00,0.0465277777777778,KWH,Målt,Tidsserie
09/03/2023 06.00,0.0569444444444444,KWH,Målt,Tidsserie
09/03/2023 07.00,0.0965277777777778,KWH,Målt,Tidsserie
09/03/2023 08.00,00.22,KWH,Målt,Tidsserie
09/03/2023 09.00,00.45,KWH,Målt,Tidsserie
09/03/2023 10.00,0.0465277777777778,KWH,Målt,Tidsserie
09/03/2023 11.00,0.05625,KWH,Målt,Tidsserie
09/03/2023 12.00,00.29,KWH,Målt,Tidsserie
09/03/2023 13.00,00.19,KWH,Målt,Tidsserie
09/03/2023 14.00,00.02,KWH,Målt,Tidsserie
09/03/2023 15.00,00.18,KWH,Målt,Tidsserie
09/03/2023 16.00,0.0840277777777778,KWH,Målt,Tidsserie
09/03/2023 17.00,00.13,KWH,Målt,Tidsserie
09/03/2023 18.00,00.02,KWH,Målt,Tidsserie
09/03/2023 19.00,00.37,KWH,Målt,Tidsserie
09/03/2023 20.00,00.31,KWH,Målt,Tidsserie
09/03/2023 21.00,00.04,KWH,Målt,Tidsserie
09/03/2023 22.00,00.39,KWH,Målt,Tidsserie
09/03/2023 23.00,00.43,KWH,Målt,Tidsserie
10/03/2023 00.00,00.44,KWH,Målt,Tidsserie
10/03/2023 01.00,07.21,KWH,Målt,Tidsserie
10/03/2023 02.00,07.49,KWH,Målt,Tidsserie
10/03/2023 03.00,00.43,KWH,Målt,Tidsserie
10/03/2023 04.00,00.49,KWH,Målt,Tidsserie
10/03/2023 05.00,00.56,KWH,Målt,Tidsserie
10/03/2023 06.00,0.0506944444444444,KWH,Målt,Tidsserie
10/03/2023 07.00,01.42,KWH,Målt,Tidsserie
10/03/2023 08.00,01.15,KWH,Målt,Tidsserie
10/03/2023 09.00,01.06,KWH,Målt,Tidsserie
10/03/2023 10.00,01.06,KWH,Målt,Tidsserie
10/03/2023 11.00,01.19,KWH,Målt,Tidsserie
10/03/2023 12.00,01.34,KWH,Målt,Tidsserie
10/03/2023 13.00,01.17,KWH,Målt,Tidsserie
10/03/2023 14.00,0.0472222222222222,KWH,Målt,Tidsserie
10/03/2023 15.00,04.02,KWH,Målt,Tidsserie
10/03/2023 16.00,08.31,KWH,Målt,Tidsserie
10/03/2023 17.00,02.05,KWH,Målt,Tidsserie
10/03/2023 18.00,01.12,KWH,Målt,Tidsserie
10/03/2023 19.00,00.53,KWH,Målt,Tidsserie
10/03/2023 20.00,00.05,KWH,Målt,Tidsserie
10/03/2023 21.00,00.47,KWH,Målt,Tidsserie
